ID,dim::annotator_index,dim::score_band,res::score,res::z_score,dim::system,dim::sentence_id,desc::original,desc::simplification,desc::generation_raw
simpeval-00108,3,21-40,40,-2.8162030770877897,scramble_words,20,The SAT Reasoning Test (formerly Scholastic Aptitude Test and Scholastic Assessment Test) is a standardized test for college admissions in the United States.,The sat reasoning United Test Scholastic standardized test and scholastic the test) is a aptitude (formerly for college admissions in Assessment Test States.,The SAT Reasoning United test Scholastic standardized Test and Scholastic the Test) is a Aptitude (formerly for college admissions in Assessment Test States.
simpeval-00109,4,0-20,0,-2.7010858869947,scramble_words,20,The SAT Reasoning Test (formerly Scholastic Aptitude Test and Scholastic Assessment Test) is a standardized test for college admissions in the United States.,The sat reasoning United Test Scholastic standardized test and scholastic the test) is a aptitude (formerly for college admissions in Assessment Test States.,The SAT Reasoning United test Scholastic standardized Test and Scholastic the Test) is a Aptitude (formerly for college admissions in Assessment Test States.
simpeval-00110,5,0-20,0,-2.6994030076793787,scramble_words,20,The SAT Reasoning Test (formerly Scholastic Aptitude Test and Scholastic Assessment Test) is a standardized test for college admissions in the United States.,The sat reasoning United Test Scholastic standardized test and scholastic the test) is a aptitude (formerly for college admissions in Assessment Test States.,The SAT Reasoning United test Scholastic standardized Test and Scholastic the Test) is a Aptitude (formerly for college admissions in Assessment Test States.
simpeval-00111,1,61-80,64,0.0283765850815133,new_simple_wiki,20,The SAT Reasoning Test (formerly Scholastic Aptitude Test and Scholastic Assessment Test) is a standardized test for college admissions in the United States.,The sat reasoning test (used to be called Scholastic Aptitude Test and Scholastic Assessment Test) is a test for college admissions in the United States.,The sat reasoning test (used to be called scholastic aptitude test and scholastic assessment test) is a test for college admissions in the united states.
simpeval-00112,2,61-80,79,-0.1401841182146952,new_simple_wiki,20,The SAT Reasoning Test (formerly Scholastic Aptitude Test and Scholastic Assessment Test) is a standardized test for college admissions in the United States.,The sat reasoning test (used to be called Scholastic Aptitude Test and Scholastic Assessment Test) is a test for college admissions in the United States.,The sat reasoning test (used to be called scholastic aptitude test and scholastic assessment test) is a test for college admissions in the united states.
simpeval-00113,3,81-100,90,0.6866764866358774,new_simple_wiki,20,The SAT Reasoning Test (formerly Scholastic Aptitude Test and Scholastic Assessment Test) is a standardized test for college admissions in the United States.,The sat reasoning test (used to be called Scholastic Aptitude Test and Scholastic Assessment Test) is a test for college admissions in the United States.,The sat reasoning test (used to be called scholastic aptitude test and scholastic assessment test) is a test for college admissions in the united states.
simpeval-00114,4,61-80,80,0.5348519923949123,new_simple_wiki,20,The SAT Reasoning Test (formerly Scholastic Aptitude Test and Scholastic Assessment Test) is a standardized test for college admissions in the United States.,The sat reasoning test (used to be called Scholastic Aptitude Test and Scholastic Assessment Test) is a test for college admissions in the United States.,The sat reasoning test (used to be called scholastic aptitude test and scholastic assessment test) is a test for college admissions in the united states.
simpeval-00115,5,81-100,94,0.6602149693497018,new_simple_wiki,20,The SAT Reasoning Test (formerly Scholastic Aptitude Test and Scholastic Assessment Test) is a standardized test for college admissions in the United States.,The sat reasoning test (used to be called Scholastic Aptitude Test and Scholastic Assessment Test) is a test for college admissions in the United States.,The sat reasoning test (used to be called scholastic aptitude test and scholastic assessment test) is a test for college admissions in the united states.
simpeval-00116,1,0-20,20,-2.664828211265746,SEMoses_all,20,The SAT Reasoning Test (formerly Scholastic Aptitude Test and Scholastic Assessment Test) is a standardized test for college admissions in the United States.,The sat reasoning test formerly Scholastic is a standardized test for college admissions. (.,The sat reasoning test formerly scholastic is a standardized test for college admissions. || (.
simpeval-00117,2,61-80,65,-1.8045138799224147,SEMoses_all,20,The SAT Reasoning Test (formerly Scholastic Aptitude Test and Scholastic Assessment Test) is a standardized test for college admissions in the United States.,The sat reasoning test formerly Scholastic is a standardized test for college admissions. (.,The sat reasoning test formerly scholastic is a standardized test for college admissions. || (.
simpeval-00118,3,61-80,75,-0.3641873824812227,SEMoses_all,20,The SAT Reasoning Test (formerly Scholastic Aptitude Test and Scholastic Assessment Test) is a standardized test for college admissions in the United States.,The sat reasoning test formerly Scholastic is a standardized test for college admissions. (.,The sat reasoning test formerly scholastic is a standardized test for college admissions. || (.
simpeval-00119,4,41-60,60,-0.2741324774524907,SEMoses_all,20,The SAT Reasoning Test (formerly Scholastic Aptitude Test and Scholastic Assessment Test) is a standardized test for college admissions in the United States.,The sat reasoning test formerly Scholastic is a standardized test for college admissions. (.,The sat reasoning test formerly scholastic is a standardized test for college admissions. || (.
simpeval-00120,5,0-20,20,-1.9845906721412765,SEMoses_all,20,The SAT Reasoning Test (formerly Scholastic Aptitude Test and Scholastic Assessment Test) is a standardized test for college admissions in the United States.,The sat reasoning test formerly Scholastic is a standardized test for college admissions. (.,The sat reasoning test formerly scholastic is a standardized test for college admissions. || (.
simpeval-00121,1,61-80,65,0.0895857849984965,asset.test.simp,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,The weight of the continental icecap on Lake Vostok is thought to contribute to the high oxygen concentration.,The weight of the continental icecap on Lake Vostok is thought to contribute to the high oxygen concentration.
simpeval-00122,2,81-100,81,0.0975772763149789,asset.test.simp,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,The weight of the continental icecap on Lake Vostok is thought to contribute to the high oxygen concentration.,The weight of the continental icecap on Lake Vostok is thought to contribute to the high oxygen concentration.
simpeval-00123,3,81-100,95,1.036964443008244,asset.test.simp,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,The weight of the continental icecap on Lake Vostok is thought to contribute to the high oxygen concentration.,The weight of the continental icecap on Lake Vostok is thought to contribute to the high oxygen concentration.
simpeval-00124,4,81-100,95,1.1415903447804647,asset.test.simp,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,The weight of the continental icecap on Lake Vostok is thought to contribute to the high oxygen concentration.,The weight of the continental icecap on Lake Vostok is thought to contribute to the high oxygen concentration.
simpeval-00125,5,81-100,95,0.6959555861266069,asset.test.simp,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,The weight of the continental icecap on Lake Vostok is thought to contribute to the high oxygen concentration.,The weight of the continental icecap on Lake Vostok is thought to contribute to the high oxygen concentration.
simpeval-00126,1,41-60,57,-0.4000878143373689,lstm_w_split,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,The weight of the continental the sits on top of Lake Vostok.,The weight of the continental the sits on top of lake vostok.
simpeval-00127,2,61-80,72,-0.972348999068555,lstm_w_split,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,The weight of the continental the sits on top of Lake Vostok.,The weight of the continental the sits on top of lake vostok.
simpeval-00128,3,41-60,60,-1.415051251598323,lstm_w_split,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,The weight of the continental the sits on top of Lake Vostok.,The weight of the continental the sits on top of lake vostok.
simpeval-00129,4,0-20,15,-2.094347534609148,lstm_w_split,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,The weight of the continental the sits on top of Lake Vostok.,The weight of the continental the sits on top of lake vostok.
simpeval-00130,5,0-20,5,-2.520699923794853,lstm_w_split,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,The weight of the continental the sits on top of Lake Vostok.,The weight of the continental the sits on top of lake vostok.
simpeval-00131,1,41-60,45,-1.1345982133411672,scramble_words,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,Contribute to weight of the continental icecap sitting on top Vostok Lake of is believed sheer the to the oxygen high concentration.,Contribute to weight of the continental icecap sitting on top Vostok Lake of is believed sheer The to the oxygen high concentration.
simpeval-00132,2,61-80,75,-0.6157069072740436,scramble_words,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,Contribute to weight of the continental icecap sitting on top Vostok Lake of is believed sheer the to the oxygen high concentration.,Contribute to weight of the continental icecap sitting on top Vostok Lake of is believed sheer The to the oxygen high concentration.
simpeval-00133,3,21-40,40,-2.8162030770877897,scramble_words,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,Contribute to weight of the continental icecap sitting on top Vostok Lake of is believed sheer the to the oxygen high concentration.,Contribute to weight of the continental icecap sitting on top Vostok Lake of is believed sheer The to the oxygen high concentration.
simpeval-00134,4,0-20,0,-2.7010858869947,scramble_words,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,Contribute to weight of the continental icecap sitting on top Vostok Lake of is believed sheer the to the oxygen high concentration.,Contribute to weight of the continental icecap sitting on top Vostok Lake of is believed sheer The to the oxygen high concentration.
simpeval-00135,5,0-20,0,-2.6994030076793787,scramble_words,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,Contribute to weight of the continental icecap sitting on top Vostok Lake of is believed sheer the to the oxygen high concentration.,Contribute to weight of the continental icecap sitting on top Vostok Lake of is believed sheer The to the oxygen high concentration.
simpeval-00136,1,61-80,77,0.8240961840022948,new_simple_wiki,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,The weight of the ice on top of Lake Vostok is believed to add to the high concentration of oxygen.,The weight of the ice on top of lake vostok is believed to add to the high concentration of oxygen.
simpeval-00137,2,81-100,90,1.1675035516985128,new_simple_wiki,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,The weight of the ice on top of Lake Vostok is believed to add to the high concentration of oxygen.,The weight of the ice on top of lake vostok is believed to add to the high concentration of oxygen.
simpeval-00138,3,81-100,92,0.8267916691848242,new_simple_wiki,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,The weight of the ice on top of Lake Vostok is believed to add to the high concentration of oxygen.,The weight of the ice on top of lake vostok is believed to add to the high concentration of oxygen.
simpeval-00139,4,81-100,98,1.262938015257575,new_simple_wiki,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,The weight of the ice on top of Lake Vostok is believed to add to the high concentration of oxygen.,The weight of the ice on top of lake vostok is believed to add to the high concentration of oxygen.
simpeval-00140,5,81-100,100,0.8746586700111324,new_simple_wiki,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,The weight of the ice on top of Lake Vostok is believed to add to the high concentration of oxygen.,The weight of the ice on top of lake vostok is believed to add to the high concentration of oxygen.
simpeval-00141,1,61-80,71,0.4568409845003957,T5-3B,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,The sheer weight of the icecap sitting on top of Lake Vostok is believed to help the lake's high oxygen concentration.,The sheer weight of the icecap sitting on top of Lake Vostok is believed to help the lake's high oxygen concentration.
simpeval-00142,2,61-80,78,-0.2590648154795323,T5-3B,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,The sheer weight of the icecap sitting on top of Lake Vostok is believed to help the lake's high oxygen concentration.,The sheer weight of the icecap sitting on top of Lake Vostok is believed to help the lake's high oxygen concentration.
simpeval-00143,3,81-100,84,0.2663309389890374,T5-3B,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,The sheer weight of the icecap sitting on top of Lake Vostok is believed to help the lake's high oxygen concentration.,The sheer weight of the icecap sitting on top of Lake Vostok is believed to help the lake's high oxygen concentration.
simpeval-00144,4,61-80,72,0.2112582044559511,T5-3B,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,The sheer weight of the icecap sitting on top of Lake Vostok is believed to help the lake's high oxygen concentration.,The sheer weight of the icecap sitting on top of Lake Vostok is believed to help the lake's high oxygen concentration.
simpeval-00145,5,81-100,98,0.8031774364573222,T5-3B,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,The sheer weight of the icecap sitting on top of Lake Vostok is believed to help the lake's high oxygen concentration.,The sheer weight of the icecap sitting on top of Lake Vostok is believed to help the lake's high oxygen concentration.
simpeval-00146,1,41-60,52,-0.7061338139222848,SEMoses_all,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration. Lake Vostok believed to contribute to the high oxygen concentration. Lake Vostok contribute to the high oxygen concentration.,The sheer weight of the continental icecap sitting on top of lake Vostok is believed to contribute to the high oxygen concentration. || Lake Vostok believed to contribute to the high oxygen concentration. || Lake Vostok contribute to the high oxygen concentration.
simpeval-00147,2,61-80,70,-1.2101103935982291,SEMoses_all,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration. Lake Vostok believed to contribute to the high oxygen concentration. Lake Vostok contribute to the high oxygen concentration.,The sheer weight of the continental icecap sitting on top of lake Vostok is believed to contribute to the high oxygen concentration. || Lake Vostok believed to contribute to the high oxygen concentration. || Lake Vostok contribute to the high oxygen concentration.
simpeval-00148,3,41-60,60,-1.415051251598323,SEMoses_all,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration. Lake Vostok believed to contribute to the high oxygen concentration. Lake Vostok contribute to the high oxygen concentration.,The sheer weight of the continental icecap sitting on top of lake Vostok is believed to contribute to the high oxygen concentration. || Lake Vostok believed to contribute to the high oxygen concentration. || Lake Vostok contribute to the high oxygen concentration.
simpeval-00149,4,41-60,55,-0.4763785949143415,SEMoses_all,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration. Lake Vostok believed to contribute to the high oxygen concentration. Lake Vostok contribute to the high oxygen concentration.,The sheer weight of the continental icecap sitting on top of lake Vostok is believed to contribute to the high oxygen concentration. || Lake Vostok believed to contribute to the high oxygen concentration. || Lake Vostok contribute to the high oxygen concentration.
simpeval-00150,5,0-20,10,-2.341996839910328,SEMoses_all,21,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration.,The sheer weight of the continental icecap sitting on top of Lake Vostok is believed to contribute to the high oxygen concentration. Lake Vostok believed to contribute to the high oxygen concentration. Lake Vostok contribute to the high oxygen concentration.,The sheer weight of the continental icecap sitting on top of lake Vostok is believed to contribute to the high oxygen concentration. || Lake Vostok believed to contribute to the high oxygen concentration. || Lake Vostok contribute to the high oxygen concentration.
simpeval-00151,1,81-100,90,1.6198157829230762,asset.test.simp,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,"Gable also earned an Academy Award nomination in 1935 for playing Fletcher Christian in ""Mutiny on the Bounty"".","Gable also earned an Academy Award nomination in 1935 for playing Fletcher Christian in ""Mutiny on the Bounty""."
simpeval-00152,2,81-100,85,0.5731000653743273,asset.test.simp,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,"Gable also earned an Academy Award nomination in 1935 for playing Fletcher Christian in ""Mutiny on the Bounty"".","Gable also earned an Academy Award nomination in 1935 for playing Fletcher Christian in ""Mutiny on the Bounty""."
simpeval-00153,3,81-100,98,1.247137216831664,asset.test.simp,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,"Gable also earned an Academy Award nomination in 1935 for playing Fletcher Christian in ""Mutiny on the Bounty"".","Gable also earned an Academy Award nomination in 1935 for playing Fletcher Christian in ""Mutiny on the Bounty""."
simpeval-00154,4,81-100,81,0.5753012158872824,asset.test.simp,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,"Gable also earned an Academy Award nomination in 1935 for playing Fletcher Christian in ""Mutiny on the Bounty"".","Gable also earned an Academy Award nomination in 1935 for playing Fletcher Christian in ""Mutiny on the Bounty""."
simpeval-00155,5,81-100,98,0.8031774364573222,asset.test.simp,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,"Gable also earned an Academy Award nomination in 1935 for playing Fletcher Christian in ""Mutiny on the Bounty"".","Gable also earned an Academy Award nomination in 1935 for playing Fletcher Christian in ""Mutiny on the Bounty""."
simpeval-00156,1,61-80,75,0.7016777841683284,lstm_w_split,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,Gable also earned an Academy Award nomination when he played Fletcher Christian in 1935's Mutiny on the Bounty.,Gable also earned an academy award nomination when he played fletcher christian in 1935 's mutiny on the bounty.
simpeval-00157,2,81-100,82,0.216457973579816,lstm_w_split,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,Gable also earned an Academy Award nomination when he played Fletcher Christian in 1935's Mutiny on the Bounty.,Gable also earned an academy award nomination when he played fletcher christian in 1935 's mutiny on the bounty.
simpeval-00158,3,81-100,92,0.8267916691848242,lstm_w_split,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,Gable also earned an Academy Award nomination when he played Fletcher Christian in 1935's Mutiny on the Bounty.,Gable also earned an academy award nomination when he played fletcher christian in 1935 's mutiny on the bounty.
simpeval-00159,4,61-80,79,0.4944027689025422,lstm_w_split,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,Gable also earned an Academy Award nomination when he played Fletcher Christian in 1935's Mutiny on the Bounty.,Gable also earned an academy award nomination when he played fletcher christian in 1935 's mutiny on the bounty.
simpeval-00160,5,81-100,97,0.7674368196804171,lstm_w_split,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,Gable also earned an Academy Award nomination when he played Fletcher Christian in 1935's Mutiny on the Bounty.,Gable also earned an academy award nomination when he played fletcher christian in 1935 's mutiny on the bounty.
simpeval-00161,1,21-40,25,-2.358782211680831,scramble_words,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,Fletcher also earned an Academy Award nomination when Mutiny portrayed Gable Christian in 1935's he on the bounty.,Fletcher also earned an Academy Award nomination when Mutiny portrayed Gable Christian in 1935's he on the Bounty.
simpeval-00162,2,61-80,73,-0.8534683018037179,scramble_words,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,Fletcher also earned an Academy Award nomination when Mutiny portrayed Gable Christian in 1935's he on the bounty.,Fletcher also earned an Academy Award nomination when Mutiny portrayed Gable Christian in 1935's he on the Bounty.
simpeval-00163,3,41-60,60,-1.415051251598323,scramble_words,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,Fletcher also earned an Academy Award nomination when Mutiny portrayed Gable Christian in 1935's he on the bounty.,Fletcher also earned an Academy Award nomination when Mutiny portrayed Gable Christian in 1935's he on the Bounty.
simpeval-00164,4,21-40,25,-1.689855299685446,scramble_words,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,Fletcher also earned an Academy Award nomination when Mutiny portrayed Gable Christian in 1935's he on the bounty.,Fletcher also earned an Academy Award nomination when Mutiny portrayed Gable Christian in 1935's he on the Bounty.
simpeval-00165,5,21-40,30,-1.6271845043722255,scramble_words,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,Fletcher also earned an Academy Award nomination when Mutiny portrayed Gable Christian in 1935's he on the bounty.,Fletcher also earned an Academy Award nomination when Mutiny portrayed Gable Christian in 1935's he on the Bounty.
simpeval-00166,1,41-60,43,-1.2570166131751337,new_simple_wiki,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,Gable also won an Academy Award for playing Fletcher Christian in the 1935 film version of Mutiny on the Bounty.,Gable also won an academy award for playing fletcher christian in the 1935 film version of mutiny on the bounty.
simpeval-00167,2,61-80,77,-0.3779455127443695,new_simple_wiki,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,Gable also won an Academy Award for playing Fletcher Christian in the 1935 film version of Mutiny on the Bounty.,Gable also won an academy award for playing fletcher christian in the 1935 film version of mutiny on the bounty.
simpeval-00168,3,81-100,92,0.8267916691848242,new_simple_wiki,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,Gable also won an Academy Award for playing Fletcher Christian in the 1935 film version of Mutiny on the Bounty.,Gable also won an academy award for playing fletcher christian in the 1935 film version of mutiny on the bounty.
simpeval-00169,4,81-100,95,1.1415903447804647,new_simple_wiki,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,Gable also won an Academy Award for playing Fletcher Christian in the 1935 film version of Mutiny on the Bounty.,Gable also won an academy award for playing fletcher christian in the 1935 film version of mutiny on the bounty.
simpeval-00170,5,81-100,88,0.4457712686882711,new_simple_wiki,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,Gable also won an Academy Award for playing Fletcher Christian in the 1935 film version of Mutiny on the Bounty.,Gable also won an academy award for playing fletcher christian in the 1935 film version of mutiny on the bounty.
simpeval-00171,1,61-80,68,0.2732133847494461,T5-3B,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,"He played Fletcher Christian in the 1935 movie "" Mutiny on the Bounty "".","He played Fletcher Christian in the 1935 movie "" Mutiny on the Bounty ""."
simpeval-00172,2,61-80,78,-0.2590648154795323,T5-3B,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,"He played Fletcher Christian in the 1935 movie "" Mutiny on the Bounty "".","He played Fletcher Christian in the 1935 movie "" Mutiny on the Bounty ""."
simpeval-00173,3,61-80,75,-0.3641873824812227,T5-3B,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,"He played Fletcher Christian in the 1935 movie "" Mutiny on the Bounty "".","He played Fletcher Christian in the 1935 movie "" Mutiny on the Bounty ""."
simpeval-00174,4,41-60,55,-0.4763785949143415,T5-3B,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,"He played Fletcher Christian in the 1935 movie "" Mutiny on the Bounty "".","He played Fletcher Christian in the 1935 movie "" Mutiny on the Bounty ""."
simpeval-00175,5,81-100,85,0.3385494183575557,T5-3B,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,"He played Fletcher Christian in the 1935 movie "" Mutiny on the Bounty "".","He played Fletcher Christian in the 1935 movie "" Mutiny on the Bounty ""."
simpeval-00176,1,81-100,100,2.231907782092908,SEMoses_all,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,Gable also earned an Academy Award nomination. He portrayed Fletcher Christian in 1935 ' s mutiny on the Bounty.,Gable also earned an academy award nomination. || he portrayed Fletcher christian in 1935 ' s mutiny on the bounty.
simpeval-00177,2,81-100,84,0.4542193681094902,SEMoses_all,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,Gable also earned an Academy Award nomination. He portrayed Fletcher Christian in 1935 ' s mutiny on the Bounty.,Gable also earned an academy award nomination. || he portrayed Fletcher christian in 1935 ' s mutiny on the bounty.
simpeval-00178,3,81-100,98,1.247137216831664,SEMoses_all,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,Gable also earned an Academy Award nomination. He portrayed Fletcher Christian in 1935 ' s mutiny on the Bounty.,Gable also earned an academy award nomination. || he portrayed Fletcher christian in 1935 ' s mutiny on the bounty.
simpeval-00179,4,61-80,80,0.5348519923949123,SEMoses_all,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,Gable also earned an Academy Award nomination. He portrayed Fletcher Christian in 1935 ' s mutiny on the Bounty.,Gable also earned an academy award nomination. || he portrayed Fletcher christian in 1935 ' s mutiny on the bounty.
simpeval-00180,5,81-100,85,0.3385494183575557,SEMoses_all,24,Gable also earned an Academy Award nomination when he portrayed Fletcher Christian in 1935's Mutiny on the Bounty.,Gable also earned an Academy Award nomination. He portrayed Fletcher Christian in 1935 ' s mutiny on the Bounty.,Gable also earned an academy award nomination. || he portrayed Fletcher christian in 1935 ' s mutiny on the bounty.
simpeval-00181,1,61-80,78,0.8853053839192779,lstm_w_split,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.",That same year he also received a mechanics certificate.,That same year he also received a mechanics certificate.
simpeval-00182,2,81-100,86,0.6919807626391645,lstm_w_split,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.",That same year he also received a mechanics certificate.,That same year he also received a mechanics certificate.
simpeval-00183,3,81-100,85,0.3363885302635107,lstm_w_split,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.",That same year he also received a mechanics certificate.,That same year he also received a mechanics certificate.
simpeval-00184,4,81-100,85,0.737098109856763,lstm_w_split,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.",That same year he also received a mechanics certificate.,That same year he also received a mechanics certificate.
simpeval-00185,5,81-100,85,0.3385494183575557,lstm_w_split,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.",That same year he also received a mechanics certificate.,That same year he also received a mechanics certificate.
simpeval-00186,1,61-80,63,-0.0328326148354698,new_simple_wiki,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.","That same year he also received a mechanics license, becoming the youngest licensed airplane mechanic in New York.","That same year he also received a mechanics license, becoming the youngest licensed airplane mechanic in new york."
simpeval-00187,2,81-100,82,0.216457973579816,new_simple_wiki,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.","That same year he also received a mechanics license, becoming the youngest licensed airplane mechanic in New York.","That same year he also received a mechanics license, becoming the youngest licensed airplane mechanic in new york."
simpeval-00188,3,81-100,90,0.6866764866358774,new_simple_wiki,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.","That same year he also received a mechanics license, becoming the youngest licensed airplane mechanic in New York.","That same year he also received a mechanics license, becoming the youngest licensed airplane mechanic in new york."
simpeval-00189,4,61-80,70,0.1303597574712107,new_simple_wiki,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.","That same year he also received a mechanics license, becoming the youngest licensed airplane mechanic in New York.","That same year he also received a mechanics license, becoming the youngest licensed airplane mechanic in new york."
simpeval-00190,5,81-100,96,0.731696202903512,new_simple_wiki,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.","That same year he also received a mechanics license, becoming the youngest licensed airplane mechanic in New York.","That same year he also received a mechanics license, becoming the youngest licensed airplane mechanic in new york."
simpeval-00191,1,61-80,80,1.0077237837532445,asset.test.simp,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.",That same year he received a mechanics certificate. That made him the youngest certificated airplane mechanic in New York.,That same year he received a mechanics certificate. || That made him the youngest certificated airplane mechanic in New York.
